2022-07-07 13:56:09.453488-> 181500,40.5,38.83,-4,1,4.078,3558,56.411189,40.97587,0.43,-1.86,0.18,-0.03,0.02,1.04,-0.36,0.27,-0.45
2022-07-07 13:56:09.588895-> 181500,40.5,38.85,-8,1,4.087,3558,56.411189,40.97587,-0.06,-1.56,1.07,-0.03,0.02,1.04,-0.36,0.27,-0.45
2022-07-07 13:56:09.828991-> 181750,40.5,38.86,-12,1,4.079,3558,56.411209,40.975836,1.37,-2.14,-1.01,-0.02,0.02,1.04,-0.36,0.26,-0.46
2022-07-07 13:56:09.981572-> 182000,40.5,38.86,-5,1,4.085,3559,56.411209,40.975836,0.67,-1.59,0.82,-0.03,0.02,1.04,-0.36,0.26,-0.46
2022-07-07 13:56:10.225854-> 182250,40.5,38.86,-12,2,4.088,3559,56.411209,40.975836,0.55,-2.32,-1.74,-0.02,0.02,1.04,-0.36,0.27,-0.45
2022-07-07 13:56:10.386461-> 182500,40.5,38.86,-8,1,4.095,3559,56.411209,40.975836,0.49,-2.2,-1.28,-0.02,0.03,1.04,-0.36,0.27,-0.45
2022-07-07 13:56:10.622795-> 182500,40.5,38.86,-5,2,4.084,3558,56.411209,40.975836,2.99,-0.76,0.52,-0.03,0.04,1.04,-0.35,0.27,-0.44
2022-07-07 13:56:10.798333-> 182750,40.5,38.88,-12,1,4.08,3559,56.411209,40.975836,0.24,-1.86,-0.79,-0.04,0.04,1.04,-0.35,0.26,-0.44
2022-07-07 13:56:10.982832-> 183000,40.5,38.88,-5,2,4.071,3559,56.411209,40.975836,2.5,-2.2,-3.39,-0.02,0.03,1.04,-0.36,0.26,-0.46
2022-07-07 13:56:11.231271-> 183250,40.5,38.88,-10,2,4.08,3570,56.411209,40.975836,2.69,0.73,4.94,-0.07,0.04,1.04,-0.36,0.25,-0.46
2022-07-07 13:56:11.376866-> 183500,40.5,38.9,-7,1,4.08,3574,56.411209,40.975836,-0.34,-2.17,-1.53,-0.05,0.03,1.04,-0.36,0.26,-0.45
2022-07-07 13:56:11.600309-> 183500,40.5,38.88,-10,1,4.089,3618,56.411209,40.975836,-1.04,-1.98,-3.14,-0.04,0.04,1.05,-0.35,0.27,-0.44
2022-07-07 13:56:11.781391-> 183750,40.5,38.88,-3,2,4.085,3663,56.411209,40.975836,-4.76,-2.93,-4.85,-0.05,0.02,1.06,-0.35,0.27,-0.45
2022-07-07 13:56:12.011326-> 184000,40.5,38.88,-5,1,4.08,3710,56.411209,40.975836,-1.59,-2.59,-1.89,-0.05,0.03,1.06,-0.35,0.27,-0.45
2022-07-07 13:56:12.174846-> 184250,40.5,38.9,-7,1,4.076,3734,56.411209,40.975836,2.78,-2.93,2.11,-0.03,0.02,0.99,-0.35,0.27,-0.44
2022-07-07 13:56:12.425210-> 184500,40.5,38.88,-7,1,4.099,3735,56.411209,40.975836,2.72,2.62,6.93,-0.1,0.02,1.02,-0.35,0.27,-0.44
2022-07-07 13:56:12.580759-> 184500,40.5,38.9,-9,1,4.087,3734,56.411209,40.975836,2.35,-2.26,-1.22,-0.03,0.01,1.04,-0.35,0.27,-0.45
2022-07-07 13:56:12.812142-> 184750,40.5,38.9,-7,2,4.095,3726,56.411209,40.975836,8.24,1.07,1.01,-0.07,0.06,1.04,-0.35,0.26,-0.45
2022-07-07 13:56:12.961741-> 185000,40.5,38.9,-3,2,4.071,3734,56.411209,40.975836,2.99,-0.92,-2.17,-0.06,0.04,1.04,-0.35,0.25,-0.45
2022-07-07 13:56:13.215739-> 185250,40.5,38.9,-5,2,4.099,3726,56.411209,40.975836,1.1,-2.35,-2.44,-0.06,0.07,1.02,-0.35,0.26,-0.45
2022-07-07 13:56:13.368361-> 185500,40.5,38.9,-11,1,4.102,3719,56.411209,40.975836,2.08,-1.74,-1.28,-0.07,0.03,1.07,-0.35,0.26,-0.44
2022-07-07 13:56:13.598442-> 185500,40.5,38.9,-3,1,4.099,3718,56.411209,40.975836,-0.09,-3.45,-4.85,-0.05,0.07,1.03,-0.35,0.26,-0.45
2022-07-07 13:56:13.776911-> 185750,40.5,38.9,-11,1,4.097,3508,56.411209,40.975836,3.78,-1.65,2.59,-0.06,0.06,1.03,-0.35,0.25,-0.45
2022-07-07 13:56:14.029892-> 186000,40.5,38.92,-6,1,4.086,3510,56.411209,40.975836,2.59,-3.39,-1.13,-0.06,0.07,1.04,-0.36,0.24,-0.45
2022-07-07 13:56:14.190432-> 186250,40.5,38.9,-3,1,4.086,3479,56.411209,40.975836,5.65,0.31,14.56,-0.05,0.09,1.03,-0.36,0.23,-0.45
2022-07-07 13:56:14.338035-> 186500,40.5,38.9,-11,1,4.08,2878,56.411209,40.975836,4.46,-2.38,6.56,-0.02,0.08,1.08,-0.37,0.22,-0.46
2022-07-07 13:56:14.581383-> 186500,40.5,38.88,-9,2,4.053,2295,56.411209,40.975836,2.59,-2.29,-9.09,0.01,0.15,0.9,-0.37,0.22,-0.46
2022-07-07 13:56:14.761917-> 186750,40.5,38.9,-5,2,4.097,2375,56.411209,40.975836,-0.27,-3.66,7.78,-0.03,0.07,1.02,-0.37,0.23,-0.46
2022-07-07 13:56:14.936468-> 187000,40.5,38.9,-3,1,4.099,2323,56.411209,40.975836,0.98,-1.5,5.49,0.05,0.1,1.03,-0.37,0.23,-0.45
2022-07-07 13:56:15.205610-> 187250,40.5,38.92,-2,1,4.093,2016,56.411209,40.975836,1.83,-0.98,10.01,-0.06,0.21,1.44,-0.37,0.21,-0.47
2022-07-07 13:56:15.339057-> 187500,40.5,38.9,-2,1,4.08,2102,56.411209,40.975836,0.18,-1.46,-0.79,0.02,0.09,1.04,-0.38,0.21,-0.46
2022-07-07 13:56:15.575058-> 187500,40.5,38.93,-11,1,4.079,2071,56.411209,40.975836,1.01,-1.8,-1.95,-0.01,0.11,1.05,-0.38,0.2,-0.47
2022-07-07 13:56:15.746601-> 187750,40.5,38.92,-7,1,4.088,2300,56.411209,40.975836,2.17,-2.87,-3.57,-0.08,0.05,1.05,-0.38,0.2,-0.47
2022-07-07 13:56:15.975027-> 188000,40.5,38.9,-7,2,4.093,2366,56.411209,40.975836,4.33,-5.74,-6.1,0.08,0.15,1.03,-0.39,0.21,-0.46
2022-07-07 13:56:16.121636-> 188250,40.5,38.92,-7,1,4.088,2208,56.411209,40.975836,5.68,-4.24,-6.38,0.06,0.16,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:16.355970-> 188500,40.5,38.93,-6,1,4.099,1836,56.411209,40.975836,-9.0,0.52,3.2,-0.04,0.08,1.05,-0.38,0.21,-0.47
2022-07-07 13:56:16.535491-> 188500,40.5,38.92,-4,1,4.102,1824,56.411209,40.975836,0.21,-1.19,0.15,-0.01,0.08,1.04,-0.38,0.21,-0.46
2022-07-07 13:56:16.784855-> 188750,40.5,38.9,-5,1,4.08,1836,56.411249,40.975808,1.62,-3.14,2.14,0.0,0.08,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:16.932271-> 189000,40.5,38.93,-2,1,4.087,1946,56.411249,40.975808,1.71,-4.46,-1.19,0.02,0.07,1.04,-0.39,0.21,-0.46
2022-07-07 13:56:17.205600-> 189250,40.5,38.95,2,1,4.084,2086,56.411249,40.975808,1.13,-3.42,-1.16,0.06,0.1,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:17.338919-> 189500,40.5,38.92,-4,1,4.085,2147,56.411249,40.975808,0.09,-1.56,-1.13,0.04,0.1,1.04,-0.39,0.21,-0.46
2022-07-07 13:56:17.520403-> 189500,40.5,38.92,3,1,4.089,2150,56.411249,40.975808,0.64,-2.29,-1.1,0.03,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:17.764747-> 189750,40.5,38.93,-2,1,4.089,2150,56.411234,40.975809,0.37,-2.04,-1.13,0.04,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:17.914405-> 190000,40.5,38.93,-2,1,4.087,2148,56.411234,40.975809,0.49,-2.2,-1.1,0.03,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:18.152722-> 190250,40.5,38.93,1,1,4.097,2134,56.411234,40.975809,0.4,-2.08,-1.13,0.03,0.09,1.04,-0.39,0.21,-0.46
2022-07-07 13:56:18.308839-> 190500,40.5,38.95,0,1,4.099,2144,56.411234,40.975809,0.37,-2.01,-1.1,0.04,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:18.547203-> 190500,40.5,38.93,4,1,4.089,2150,56.411234,40.975809,0.21,-1.74,-1.1,0.03,0.09,1.04,-0.38,0.21,-0.46
2022-07-07 13:56:18.736909-> 190750,40.5,38.95,-8,1,4.085,2098,56.411239,40.975796,0.27,-1.8,-1.1,0.03,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:18.907454-> 191000,40.5,38.95,-12,1,4.07,1958,56.411239,40.975796,0.15,-1.71,-1.13,0.03,0.09,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:19.138872-> 191250,40.5,38.97,-6,1,4.095,2042,56.411239,40.975796,0.18,-1.71,-1.04,0.02,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:19.375247-> 191500,40.5,38.95,-2,1,4.08,2038,56.411239,40.975796,0.55,-2.23,-1.13,0.01,0.08,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:19.508890-> 191500,40.5,38.95,-4,2,4.077,2082,56.411239,40.975796,1.16,-3.42,-1.13,0.04,0.09,1.04,-0.4,0.2,-0.47
2022-07-07 13:56:19.764170-> 191750,40.5,38.97,-6,2,4.079,1986,56.411248,40.975783,0.76,-2.72,-1.13,0.04,0.1,1.04,-0.39,0.21,-0.46
2022-07-07 13:56:19.900835-> 192000,40.5,38.95,-4,2,4.084,2118,56.411248,40.975783,0.46,-2.17,-1.1,0.03,0.1,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:20.150146-> 192250,40.5,38.97,-5,1,4.08,2022,56.411248,40.975783,-0.15,-1.07,-1.1,0.02,0.09,1.04,-0.38,0.21,-0.46
2022-07-07 13:56:20.294782-> 192500,40.5,38.95,-4,2,4.07,1979,56.411248,40.975783,0.21,-1.77,-1.1,0.01,0.08,1.04,-0.4,0.2,-0.47
2022-07-07 13:56:20.527869-> 192500,40.5,38.95,-10,1,4.087,1990,56.411248,40.975783,0.55,-2.41,-1.1,0.05,0.1,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:20.712343-> 192750,40.5,38.95,-6,1,4.096,1982,56.411248,40.975783,0.52,-2.26,-1.13,0.01,0.08,1.04,-0.4,0.2,-0.47
2022-07-07 13:56:20.940742-> 193000,40.5,38.95,-12,1,4.086,2006,56.41124,40.975785,1.34,-3.81,-1.13,0.05,0.1,1.04,-0.4,0.2,-0.47
2022-07-07 13:56:21.080939-> 193250,40.5,38.95,4,1,4.076,2087,56.41124,40.975785,0.73,-2.69,-1.13,0.05,0.1,1.04,-0.4,0.2,-0.47
2022-07-07 13:56:21.310934-> 193500,40.5,38.93,1,1,4.086,2082,56.41124,40.975785,0.15,-1.65,-1.13,0.04,0.09,1.04,-0.4,0.2,-0.47
2022-07-07 13:56:21.486496-> 193500,40.5,38.95,0,1,4.096,2102,56.41124,40.975785,0.31,-1.98,-1.13,0.04,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:21.731810-> 193750,40.5,38.95,0,1,4.08,2114,56.41124,40.975785,0.61,-2.41,-1.1,0.03,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:21.873397-> 194000,40.5,38.95,4,1,4.097,2135,56.411262,40.975764,0.67,-2.59,-1.13,0.04,0.09,1.04,-0.4,0.2,-0.47
2022-07-07 13:56:22.109767-> 194250,40.5,38.95,-2,1,4.088,2038,56.411262,40.975764,-0.24,-0.85,-1.16,0.02,0.08,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:22.291794-> 194500,40.5,38.97,-5,1,4.087,2087,56.411262,40.975764,0.49,-2.23,-1.13,0.02,0.09,1.04,-0.39,0.2,-0.47
2022-07-07 13:56:22.469319-> 194500,40.5,38.97,-6,1,4.089,2071,56.411262,40.975764,-0.06,-1.16,-1.1,0.03,0.09,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:22.712747-> 194750,40.5,38.98,0,2,4.086,1991,56.411262,40.975764,0.34,-1.92,-1.07,0.0,0.07,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:22.873825-> 195000,40.5,39.0,0,2,4.084,2007,56.411271,40.97575,1.25,-3.54,-1.13,0.04,0.09,1.04,-0.4,0.21,-0.47
2022-07-07 13:56:23.104791-> 195250,40.5,38.98,3,2,4.088,2030,56.411271,40.97575,0.82,-2.96,-1.1,0.07,0.11,1.04,-0.4,0.2,-0.47
2022-07-07 13:56:23.279357-> 195500,40.5,39.0,-3,1,4.086,2048,56.411271,40.97575,-0.18,-0.95,-1.1,0.02,0.09,1.04,-0.4,0.21,-0.47
2022-07-07 13:56:23.510738-> 195500,40.5,39.0,-1,1,4.095,2110,56.411271,40.97575,-0.06,-1.22,-1.1,0.04,0.1,1.04,-0.4,0.21,-0.47
2022-07-07 13:56:23.660343-> 195750,40.5,38.98,-3,1,4.094,2130,56.411271,40.97575,0.55,-2.32,-1.1,0.02,0.09,1.04,-0.4,0.21,-0.47
2022-07-07 13:56:23.907645-> 196000,40.5,39.0,3,1,4.095,2146,56.411281,40.975744,0.61,-2.53,-1.07,0.06,0.11,1.04,-0.4,0.21,-0.47
2022-07-07 13:56:24.061233-> 196250,40.5,39.0,1,1,4.079,2117,56.411281,40.975744,-1.01,0.46,-1.13,0.02,0.08,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:24.295720-> 196500,40.5,39.02,0,1,4.085,2172,56.411281,40.975744,0.0,-1.46,-1.07,0.01,0.09,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:24.452267-> 196500,40.5,39.0,5,1,4.079,2188,56.411281,40.975744,-0.55,-0.43,-1.01,0.01,0.06,1.04,-0.39,0.22,-0.47
2022-07-07 13:56:24.722751-> 196750,40.5,39.04,0,1,4.099,2196,56.411281,40.975744,0.95,-3.08,-1.16,-0.03,0.06,1.04,-0.39,0.22,-0.47
2022-07-07 13:56:24.855276-> 197000,40.5,39.02,3,1,4.089,2210,56.411285,40.975741,1.16,-3.27,-1.07,0.07,0.12,1.04,-0.39,0.22,-0.47
2022-07-07 13:56:25.090749-> 197250,40.5,39.02,-2,2,4.066,2206,56.411285,40.975741,-1.34,1.19,-0.89,0.03,0.07,1.04,-0.39,0.22,-0.46
2022-07-07 13:56:25.264827-> 197500,40.5,39.02,3,1,4.071,2242,56.411285,40.975741,0.79,-2.59,-1.16,0.02,0.1,1.04,-0.4,0.22,-0.47
2022-07-07 13:56:25.507147-> 197500,40.5,39.02,5,2,4.089,2214,56.411285,40.975741,0.15,-1.71,-1.31,-0.0,0.07,1.04,-0.39,0.22,-0.46
2022-07-07 13:56:25.651760-> 197750,40.5,39.04,4,1,4.086,2166,56.411285,40.975741,0.79,-2.62,-1.16,0.03,0.1,1.04,-0.39,0.21,-0.48
2022-07-07 13:56:25.835312-> 198000,40.5,39.02,-2,1,4.088,2199,56.411294,40.975751,0.0,-1.4,-0.98,0.01,0.07,1.04,-0.39,0.22,-0.47
2022-07-07 13:56:26.073631-> 198250,40.5,39.02,1,1,4.095,2167,56.411294,40.975751,-0.52,-1.71,2.26,0.01,0.08,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:26.245261-> 198500,40.5,39.04,-2,1,4.094,2183,56.411294,40.975751,0.4,-2.17,-1.86,0.0,0.07,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:26.483445-> 198500,40.5,39.02,3,1,4.099,2194,56.411294,40.975751,0.27,-1.77,-1.43,0.0,0.07,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:26.642702-> 198750,40.5,39.04,-2,1,4.096,2199,56.411294,40.975751,0.12,-1.95,-1.68,0.01,0.08,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:26.871044-> 199000,40.5,39.05,-4,1,4.055,2158,56.41128,40.975751,-0.09,-1.31,-0.67,-0.01,0.06,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:27.028624-> 199250,40.5,39.05,0,1,4.058,2174,56.41128,40.975751,0.64,-2.29,-1.13,0.0,0.07,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:27.297945-> 199500,40.5,39.04,1,1,4.061,2150,56.41128,40.975751,0.37,-2.01,-0.98,0.0,0.07,1.04,-0.39,0.22,-0.47
2022-07-07 13:56:27.426559-> 199500,40.5,39.04,2,1,4.062,2110,56.41128,40.975751,0.37,-1.98,-1.28,-0.0,0.07,1.04,-0.38,0.22,-0.46
2022-07-07 13:56:27.661930-> 199750,40.5,39.05,-4,1,4.088,2078,56.41128,40.975751,0.58,-2.11,-1.31,-0.01,0.07,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:27.834596-> 200000,40.5,39.04,1,1,4.087,2018,56.411282,40.975755,0.31,-2.04,-1.19,-0.0,0.06,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:28.064568-> 200250,40.5,39.04,-2,1,4.089,2023,56.411282,40.975755,0.49,-2.26,-1.16,0.01,0.07,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:28.236823-> 200500,40.5,39.04,-4,1,4.093,1975,56.411282,40.975755,0.4,-2.23,-1.1,0.02,0.08,1.04,-0.38,0.22,-0.46
2022-07-07 13:56:28.466172-> 200500,40.5,39.04,-2,2,4.08,1911,56.411282,40.975755,0.27,-1.86,-1.13,-0.0,0.06,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:28.617360-> 200750,40.5,39.04,-2,1,4.07,1820,56.411282,40.975755,0.67,-2.53,-1.13,0.01,0.07,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:28.855701-> 201000,40.5,39.05,-6,1,4.084,1806,56.411275,40.975761,0.55,-2.41,-1.1,0.02,0.07,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:29.013894-> 201250,40.5,39.05,-4,2,4.095,1750,56.411275,40.975761,0.49,-2.08,-1.22,-0.02,0.05,1.04,-0.38,0.22,-0.46
2022-07-07 13:56:29.274165-> 201500,40.5,39.07,-6,1,4.095,1719,56.411275,40.975761,0.58,-2.44,-1.19,0.02,0.08,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:29.411830-> 201500,40.5,39.07,-8,2,4.077,1702,56.411275,40.975761,0.67,-2.5,-1.13,0.01,0.08,1.04,-0.39,0.22,-0.46
2022-07-07 13:56:29.683110-> 201750,40.5,39.07,-3,2,4.089,1694,56.411275,40.975761,0.55,-2.17,-0.85,0.01,0.08,1.04,-0.38,0.22,-0.46
2022-07-07 13:56:29.804784-> 202000,40.5,39.07,-3,1,4.08,1682,56.411274,40.97576,0.7,-2.59,-1.31,0.0,0.07,1.04,-0.39,0.22,-0.47
2022-07-07 13:56:30.061642-> 202250,40.5,39.09,-3,2,4.084,1671,56.411274,40.97576,0.46,-2.11,-1.13,0.03,0.08,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:30.225176-> 202500,40.5,39.07,-1,2,4.079,1644,56.411274,40.97576,-1.28,-1.98,4.12,0.01,0.08,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:30.453152-> 202500,40.5,39.09,-5,2,4.093,1507,56.411274,40.97576,0.0,-0.12,10.71,-0.01,0.08,1.02,-0.38,0.22,-0.47
2022-07-07 13:56:30.595799-> 202750,40.5,39.09,-3,1,4.079,1563,56.411274,40.97576,0.52,-2.96,-2.04,0.04,0.06,1.04,-0.39,0.21,-0.47
2022-07-07 13:56:30.837154-> 203000,40.5,39.09,-1,1,4.096,1594,56.411268,40.975765,0.34,-2.08,-1.19,0.01,0.06,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:30.990711-> 203250,40.5,39.09,-8,2,4.099,1586,56.411268,40.975765,0.43,-2.01,-0.67,0.03,0.07,1.04,-0.38,0.22,-0.47
2022-07-07 13:56:31.256035-> 203500,40.5,39.11,0,1,4.086,1570,56.411268,40.975765,0.49,-1.77,0.64,-0.01,0.06,1.04,-0.39,0.22,-0.47
2022-07-07 13:56:31.385655-> 203500,40.5,39.09,-6,1,4.088,1476,56.411268,40.975765,0.21,-0.55,12.24,0.0,0.06,1.02,-0.39,0.21,-0.46
2022-07-07 13:56:31.629041-> 203750,40.5,39.11,-7,1,4.08,1534,56.411268,40.975765,0.03,-2.38,-3.94,-0.0,0.05,1.05,-0.39,0.21,-0.47
2022-07-07 13:56:31.787617-> 204000,40.5,39.11,-1,1,4.076,1486,56.411276,40.97576,0.31,-1.83,5.46,0.03,0.09,1.15,-0.39,0.21,-0.47
2022-07-07 13:56:32.043237-> 204250,40.5,39.12,-7,2,4.088,1522,56.411276,40.97576,1.83,-1.43,13.85,-0.13,0.08,0.89,-0.39,0.19,-0.47
2022-07-07 13:56:32.195796-> 204500,40.5,39.11,-3,1,4.079,1446,56.411276,40.97576,0.49,-6.16,2.04,0.08,0.09,1.04,-0.4,0.19,-0.46
2022-07-07 13:56:32.418827-> 204500,40.5,39.12,-5,2,4.07,1383,56.411276,40.97576,-0.43,-0.61,12.82,0.04,0.09,1.16,-0.4,0.18,-0.46
2022-07-07 13:56:32.575441-> 204750,40.5,39.12,1,1,4.087,1340,56.411276,40.97576,-1.53,-6.41,-14.31,-0.0,0.04,1.27,-0.4,0.18,-0.47
2022-07-07 13:56:32.814804-> 205000,40.5,39.14,-4,1,4.097,1303,56.411281,40.975756,0.4,-1.31,-1.22,0.03,0.07,1.04,-0.4,0.18,-0.47
2022-07-07 13:56:32.975339-> 205250,40.5,39.12,0,2,4.093,1231,56.411281,40.975756,0.4,-1.83,-1.19,0.02,0.07,1.04,-0.4,0.17,-0.47
2022-07-07 13:56:33.237637-> 205500,40.5,39.12,-5,1,4.094,1194,56.411281,40.975756,0.46,-2.14,-1.13,0.03,0.06,1.04,-0.4,0.18,-0.47
2022-07-07 13:56:33.376267-> 205500,40.5,39.14,0,2,4.088,1182,56.411281,40.975756,0.61,-1.86,-1.16,0.02,0.09,1.04,-0.4,0.18,-0.47
2022-07-07 13:56:33.607819-> 205750,40.5,39.14,-7,1,4.079,1159,56.411281,40.975756,0.64,-2.62,-1.01,0.03,0.08,1.04,-0.4,0.17,-0.47
2022-07-07 13:56:33.768609-> 206000,40.5,39.14,-4,2,4.077,1116,56.411278,40.975757,0.43,-2.04,-1.04,0.01,0.06,1.04,-0.4,0.18,-0.46
2022-07-07 13:56:33.999011-> 206250,40.5,39.14,0,1,4.084,1063,56.411278,40.975757,0.73,-4.3,-1.16,0.05,0.06,1.04,-0.4,0.18,-0.46
2022-07-07 13:56:34.161613-> 206500,40.5,39.14,1,1,4.099,1042,56.411278,40.975757,0.34,-0.92,-0.98,0.07,0.08,1.04,-0.4,0.18,-0.46
2022-07-07 13:56:34.357868-> 206500,40.5,39.14,-5,2,4.085,1068,56.411278,40.975757,0.52,-2.59,-1.1,0.01,0.06,1.04,-0.4,0.18,-0.46
2022-07-07 13:56:34.587253-> 206750,40.5,39.14,1,1,4.079,1223,56.411278,40.975757,0.58,-2.93,-1.16,0.06,0.07,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:34.781742-> 207000,40.5,39.14,-2,1,4.091,1012,56.411272,40.975753,0.61,-3.14,-1.13,0.03,0.06,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:34.950308-> 207250,40.5,39.16,1,1,4.089,908,56.411272,40.975753,0.73,-3.75,-1.22,0.09,0.08,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:35.206599-> 207500,40.5,39.16,-6,1,4.085,862,56.411272,40.975753,0.37,-1.74,-1.07,0.01,0.07,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:35.343785-> 207500,40.5,39.16,-2,1,4.099,823,56.411272,40.975753,0.64,-3.17,-1.19,0.06,0.06,1.04,-0.4,0.19,-0.46
2022-07-07 13:56:35.575205-> 207750,40.5,39.17,-11,1,4.088,834,56.411272,40.975753,0.21,-0.79,-1.07,0.01,0.06,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:35.756724-> 208000,40.5,39.16,0,1,4.089,797,56.411271,40.975747,0.7,-3.45,-1.13,0.02,0.07,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:35.991113-> 208250,40.5,39.16,-4,1,4.097,818,56.411271,40.975747,0.98,-5.74,-1.19,0.07,0.07,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:36.151648-> 208500,40.5,39.14,0,1,4.094,863,56.411271,40.975747,0.49,-2.38,-1.16,0.12,0.09,1.04,-0.42,0.18,-0.47
2022-07-07 13:56:36.349111-> 208500,40.5,39.14,-4,1,4.088,856,56.411271,40.975747,-0.12,0.27,-1.13,0.02,0.06,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:36.584481-> 208750,40.5,39.16,0,1,4.088,787,56.411271,40.975747,-0.03,-0.21,-1.13,0.07,0.06,1.04,-0.41,0.19,-0.46
2022-07-07 13:56:36.753028-> 209000,40.5,39.16,-6,1,4.062,572,56.411267,40.975743,0.31,-0.46,-0.98,-0.04,0.06,1.04,-0.4,0.18,-0.46
2022-07-07 13:56:36.940533-> 209250,40.5,39.17,-10,1,4.099,854,56.411267,40.975743,0.61,-3.42,-1.13,0.1,0.09,1.04,-0.4,0.19,-0.46
2022-07-07 13:56:37.201879-> 209500,40.5,39.17,-6,1,4.089,959,56.411267,40.975743,0.24,-0.46,-1.04,0.0,0.07,1.04,-0.41,0.18,-0.46
2022-07-07 13:56:37.330677-> 209500,40.5,39.17,-6,2,4.103,894,56.411267,40.975743,0.43,-2.17,-1.22,0.04,0.08,1.04,-0.4,0.18,-0.46
2022-07-07 13:56:37.569648-> 209750,40.5,39.19,-3,2,4.08,695,56.411267,40.975743,0.31,-1.04,-1.07,0.02,0.07,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:37.745199-> 210000,40.5,39.17,-10,2,4.08,542,56.411275,40.975739,1.01,-5.46,-1.19,0.15,0.07,1.04,-0.4,0.18,-0.46
2022-07-07 13:56:37.921674-> 210250,40.5,39.19,-10,2,4.093,580,56.411275,40.975739,-0.06,-0.31,-1.22,-0.03,0.06,1.04,-0.4,0.18,-0.46
2022-07-07 13:56:38.170022-> 210500,40.5,39.19,-4,1,4.097,604,56.411275,40.975739,0.64,-2.81,-1.19,0.06,0.07,1.04,-0.4,0.19,-0.46
2022-07-07 13:56:38.335603-> 210500,40.5,39.19,-10,1,4.086,756,56.411275,40.975739,-0.03,-3.11,-2.75,0.02,0.08,1.04,-0.41,0.18,-0.46
2022-07-07 13:56:38.574990-> 210750,40.5,39.17,-4,1,4.088,910,56.411275,40.975739,3.36,-0.67,-10.35,0.04,-0.0,1.06,-0.41,0.18,-0.46
2022-07-07 13:56:38.748575-> 211000,40.5,39.19,-12,1,4.076,1290,56.411272,40.975738,0.76,-5.04,-3.51,0.04,0.06,1.04,-0.41,0.18,-0.47
2022-07-07 13:56:38.904138-> 211250,40.5,39.17,-2,2,4.097,1511,56.411272,40.975738,3.05,-5.43,-4.03,0.05,0.13,1.03,-0.41,0.18,-0.47
2022-07-07 13:56:39.128368-> 211500,40.5,39.21,-5,1,4.091,1350,56.411272,40.975738,0.4,-4.67,-1.37,0.09,0.09,1.04,-0.42,0.18,-0.47
2022-07-07 13:56:39.368839-> 211500,40.5,39.19,-4,2,4.078,1088,56.411272,40.975738,3.51,-3.11,-4.27,0.08,0.12,1.04,-0.41,0.17,-0.47
2022-07-07 13:56:39.682728-> 211750,40.5,39.21,-10,2,4.088,934,56.411272,40.975738,-1.1,-1.04,-0.06,0.07,0.11,1.04,-0.41,0.18,-0.46
2022-07-07 13:56:39.776793-> 212000,40.5,39.21,-8,2,4.079,846,56.411271,40.975739,-0.03,-2.41,-0.61,0.06,0.11,1.04,-0.42,0.17,-0.47
